0	FLT	07June2024									
1	AD0       	ANDORRA	L	LDAR	BMW 7 Series	5	5	7	R  	Radio	Luxury	https://www.avisloyalty.eu/assets/fleetmedium/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_7_Series_2018.jpg
1	AD0       	ANDORRA	M	FVAR	Mercedes-Benz Vito	4	9	8	AC 	Air Conditioning	Passenger Van	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Vito_Tourer_2017.jpg
1	AD0       	ANDORRA	M	FVAR	Mercedes-Benz Vito	4	9	8	AB2	Air Bag - Driver/Passenger	Passenger Van	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Vito_Tourer_2017.jpg
1	AD0       	ANDORRA	M	FVAR	Mercedes-Benz Vito	4	9	8	PAS	Power Assisted Steering	Passenger Van	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Vito_Tourer_2017.jpg
1	AD0       	ANDORRA	M	FVAR	Mercedes-Benz Vito	4	9	8	R  	Radio	Passenger Van	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Vito_Tourer_2017.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Vito_Tourer_2017.jpg
1	AD0       	ANDORRA	N	IVAR	Peugeot 5008 (5+2)	5	7	6	AC 	Air Conditioning	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_5008_2023.jpg
1	AD0       	ANDORRA	N	IVAR	Peugeot 5008 (5+2)	5	7	6	AB2	Air Bag - Driver/Passenger	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_5008_2023.jpg
1	AD0       	ANDORRA	N	IVAR	Peugeot 5008 (5+2)	5	7	6	R  	Radio	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Peugeot_5008_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Peugeot_5008_2023.jpg
1	AD0       	ANDORRA	O	PVAR	Mercedes-Benz V-Class	5	7	8	AC 	Air Conditioning	People Carrier	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Benz_V-Class_2020.jpg
1	AD0       	ANDORRA	O	PVAR	Mercedes-Benz V-Class	5	7	8	AB2	Air Bag - Driver/Passenger	People Carrier	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Benz_V-Class_2020.jpg
