0	Young	08-JUN-24
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	Q	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	R	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	S	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	T	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	U	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	V	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	W	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	X	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	Y	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	Z	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	A	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	B	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	C	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	D	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	E	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	F	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	G	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	H	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	I	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	J	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	K	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	L	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	M	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	N	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	O	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	P	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	Q	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	R	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	S	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	T	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	U	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	V	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	W	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	X	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	Y	21	99																									
1	A15	Australia	AUSTRALIA	1286	Camberwell Au Dtn	Z	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	A	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	B	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	C	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	D	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	E	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	F	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	G	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	H	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	I	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	J	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	K	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	L	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	M	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	N	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	O	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	P	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	Q	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	R	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	S	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	T	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	U	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	V	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	W	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	X	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	Y	21	99																									
1	A17	Australia	AUSTRALIA	1288	Bendigo Downtown	Z	21	99																									
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	A	18	99	25																								
